index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera
1757,2016-10-13,2016,1,1,46,1,5,Grants Pass,OR,37,True,other,Not fleeing,0,False
1758,2016-10-14,2016,0,1,23,1,5,Beaumont,TX,43,False,attack,Not fleeing,0,False
1759,2016-10-14,2016,0,1,24,1,2,Oak Cliff,TX,43,False,attack,Not fleeing,0,False
1760,2016-10-14,2016,0,1,26,1,5,San Francisco,CA,4,True,attack,Not fleeing,0,False
1762,2016-10-16,2016,0,1,26,0,5,Austin,TX,43,True,attack,Not fleeing,0,False
1763,2016-10-16,2016,1,1,32,1,5,Santa Cruz,CA,4,True,attack,Not fleeing,0,False
1764,2016-10-17,2016,0,1,50,1,2,Miami,FL,9,True,other,Not fleeing,0,False
1765,2016-10-17,2016,0,1,17,1,5,Benton,AR,2,True,attack,Foot,1,False
1766,2016-10-17,2016,1,1,39,1,5,Holiday,FL,9,True,other,Not fleeing,0,False
1767,2016-10-18,2016,0,1,28,1,1,Benton Harbor,MI,22,False,attack,Not fleeing,0,True
1768,2016-10-18,2016,0,1,66,0,1,Bronx,NY,34,True,attack,Not fleeing,0,False
1769,2016-10-18,2016,0,1,42,1,2,Tulsa,OK,36,False,attack,Not fleeing,0,False
1770,2016-10-18,2016,0,1,34,1,5,Paris,KY,17,False,attack,Not fleeing,0,False
1771,2016-10-19,2016,0,0,38,1,5,Willoughby,OH,35,False,undetermined,Car,1,False
1773,2016-10-19,2016,0,1,28,1,2,Henderson,NV,33,False,attack,Car,1,False
1774,2016-10-20,2016,0,1,29,1,5,Jacksonville,FL,9,False,attack,Not fleeing,0,False
1775,2016-10-21,2016,0,1,23,0,3,Muckleshoot Indian Reservation,WA,47,True,other,Not fleeing,0,False
1776,2016-10-21,2016,1,1,58,1,5,Tulsa,OK,36,False,other,Not fleeing,0,False
1777,2016-10-22,2016,0,1,21,1,5,Westover,AL,1,True,other,Not fleeing,0,False
1778,2016-10-23,2016,0,1,45,1,5,Peterson,MN,23,False,attack,Not fleeing,0,False
1779,2016-10-23,2016,0,1,38,1,5,Edmonton,KY,17,False,attack,Not fleeing,0,False
1780,2016-10-23,2016,0,1,40,1,1,Colorado Springs,CO,5,False,attack,Not fleeing,0,False
1781,2016-10-24,2016,0,1,19,1,1,North St. Louis,MO,24,False,attack,Car,1,False
1782,2016-10-25,2016,0,1,46,1,1,Little Rock,AR,2,False,other,Not fleeing,0,False
1783,2016-10-25,2016,0,1,25,1,5,Elkton,MD,20,True,attack,Not fleeing,0,False
1784,2016-10-25,2016,0,1,25,0,5,Elkton,MD,20,False,attack,Not fleeing,0,False
1785,2016-10-25,2016,0,1,37,1,5,Lincoln,CA,4,True,other,Not fleeing,0,False
1786,2016-10-26,2016,0,1,25,1,1,Carrollton,TX,43,False,other,Not fleeing,0,False
1787,2016-10-26,2016,1,0,36,1,5,Bartlesville,OK,36,False,attack,Not fleeing,0,False
1788,2016-10-27,2016,0,1,32,1,5,Billings,MT,26,True,other,Not fleeing,0,False
1789,2016-10-27,2016,0,1,33,1,1,San Antonio,TX,43,False,other,Not fleeing,0,False
1790,2016-10-27,2016,0,1,24,1,2,Elberton,GA,10,False,attack,Foot,1,False
1791,2016-10-28,2016,0,1,37,1,5,Morris,MN,23,False,attack,Other,1,False
1792,2016-10-28,2016,0,1,38,1,1,Sacramento,CA,4,True,attack,Not fleeing,0,False
1793,2016-10-28,2016,0,1,45,1,0,North Royalton,OH,35,True,attack,Not fleeing,0,False
1794,2016-10-30,2016,0,1,31,1,1,Boston,MA,19,True,other,Not fleeing,0,False
1795,2016-10-30,2016,0,0,34,1,5,Kingman,AZ,3,False,other,Car,1,False
1796,2016-10-30,2016,0,1,23,1,2,Corpus Christi,TX,43,False,attack,Not fleeing,0,False
1798,2016-10-31,2016,0,1,39,0,1,Torrance,CA,4,True,attack,Car,1,False
1799,2016-10-31,2016,0,1,55,1,2,Chatsworth,CA,4,False,attack,Not fleeing,0,False
1800,2016-10-31,2016,0,1,31,0,5,Brookville,OH,35,False,attack,Other,1,False
1801,2016-11-01,2016,0,1,76,1,5,Carson City,NV,33,False,other,Not fleeing,0,False
1802,2016-11-02,2016,0,1,59,1,5,Houma,LA,18,True,attack,Not fleeing,0,True
1803,2016-11-02,2016,0,1,40,1,5,West Jordan,UT,44,False,undetermined,Other,1,False
1804,2016-11-03,2016,0,1,23,1,1,Salisbury,NC,27,False,attack,Not fleeing,0,False
1806,2016-11-03,2016,0,1,56,0,5,Loganville,GA,10,False,attack,Not fleeing,0,False
1807,2016-11-04,2016,0,1,26,1,2,Palm Springs,CA,4,False,undetermined,Not fleeing,0,False
1808,2016-11-04,2016,0,1,35,1,2,New York,NY,34,True,attack,Other,1,False
1809,2016-11-05,2016,0,1,49,1,5,Lealman,FL,9,True,other,Not fleeing,0,False
1810,2016-11-05,2016,0,0,36,1,5,Okemah,OK,36,False,other,Car,1,False
1811,2016-11-05,2016,0,1,56,1,5,Clendenin,WV,49,False,attack,Not fleeing,0,False
1813,2016-11-05,2016,0,1,34,1,5,Gladewater,TX,43,False,other,Other,1,True
1814,2016-11-06,2016,0,1,43,1,5,Aiken,SC,40,True,attack,Not fleeing,0,False
1815,2016-11-06,2016,0,1,31,1,5,Maurice River,NJ,31,False,other,Foot,1,False
1816,2016-11-06,2016,0,0,17,1,5,Phenix City,AL,1,False,other,Car,1,False
1817,2016-11-06,2016,0,1,32,1,5,Hensley,WV,49,True,other,Not fleeing,0,False
1818,2016-11-06,2016,1,1,33,1,2,Santa Ana,CA,4,False,undetermined,Not fleeing,0,False
1819,2016-11-06,2016,1,0,43,1,5,Bowling Green,KY,17,False,undetermined,Car,1,False
1820,2016-11-07,2016,0,1,31,1,1,Philadelphia,PA,38,False,attack,Other,1,False
1821,2016-11-08,2016,0,1,23,1,2,Denver,CO,5,False,attack,Other,1,False
1822,2016-11-08,2016,0,0,26,1,5,Ashtabula,OH,35,False,attack,Car,1,False
1823,2016-11-08,2016,0,1,45,1,2,Azusa,CA,4,False,attack,Not fleeing,0,False
1824,2016-11-08,2016,1,0,19,1,5,Hays,KS,16,False,attack,Car,1,False
1825,2016-11-09,2016,0,1,36,1,5,Show Low,AZ,3,False,attack,Not fleeing,0,False
1826,2016-11-10,2016,0,1,41,1,2,San Angelo,TX,43,False,undetermined,Not fleeing,0,False
1827,2016-11-10,2016,0,1,53,1,5,Lakeland,FL,9,False,attack,Not fleeing,0,False
1828,2016-11-11,2016,0,0,24,1,5,Grand Junction,CO,5,False,attack,Car,1,False
1829,2016-11-11,2016,0,1,37,1,2,Boise,ID,13,False,attack,Other,1,False
1831,2016-11-11,2016,1,0,37,1,1,East Point,GA,10,False,attack,Foot,1,False
1832,2016-11-12,2016,0,1,40,1,5,Anchorage,AK,0,False,attack,Not fleeing,0,False
1833,2016-11-12,2016,0,1,29,1,2,Tucson,AZ,3,False,attack,Car,1,False
1834,2016-11-13,2016,0,1,22,1,2,San Diego,CA,4,False,attack,Not fleeing,0,True
1835,2016-11-13,2016,0,1,21,1,2,Oklahoma City,OK,36,False,attack,Not fleeing,0,False
1838,2016-11-15,2016,0,0,25,1,1,York County,PA,38,False,other,Car,1,False
1839,2016-11-15,2016,0,1,37,1,5,Webster,TX,43,False,attack,Not fleeing,0,False
1840,2016-11-16,2016,0,1,37,1,2,Whittier,CA,4,False,other,Not fleeing,0,False
1841,2016-11-16,2016,0,1,56,1,5,Redding,CA,4,False,other,Not fleeing,0,False
1842,2016-11-18,2016,0,1,25,1,1,Ludowici,GA,10,False,attack,Not fleeing,0,False
1843,2016-11-18,2016,0,1,26,1,1,Chicago,IL,14,False,attack,Not fleeing,0,False
1844,2016-11-18,2016,1,1,35,1,5,Fort Walton Beach,FL,9,True,other,Not fleeing,0,False
1845,2016-11-18,2016,1,1,25,1,1,Port St. Lucie,FL,9,True,other,Not fleeing,0,False
1847,2016-11-19,2016,0,0,29,1,2,Anaheim,CA,4,False,attack,Foot,1,True
1849,2016-11-19,2016,0,1,21,1,1,Brooklyn,NY,34,True,attack,Not fleeing,0,False
1850,2016-11-19,2016,1,1,15,1,0,Watsonville,CA,4,False,other,Foot,1,True
1851,2016-11-20,2016,0,1,24,1,2,San Antonio,TX,43,False,attack,Not fleeing,0,False
1852,2016-11-20,2016,0,1,18,1,5,Kansas City,MO,24,False,other,Foot,1,False
1853,2016-11-21,2016,0,1,19,1,1,St. Louis,MO,24,False,attack,Foot,1,False
1854,2016-11-21,2016,0,1,27,1,5,Lompoc,CA,4,True,other,Foot,1,False
1855,2016-11-22,2016,0,1,45,1,2,La Mirada,CA,4,False,attack,Not fleeing,0,False
1856,2016-11-22,2016,0,1,36,1,1,Baytown,TX,43,False,other,Car,1,False
1857,2016-11-22,2016,0,1,34,1,1,Durham,NC,27,False,undetermined,Not fleeing,0,False
1858,2016-11-22,2016,0,1,23,1,1,Newark,NJ,31,False,attack,Not fleeing,0,False
1859,2016-11-23,2016,0,1,43,1,5,Lealman,FL,9,False,other,Not fleeing,0,False
1860,2016-11-23,2016,0,1,19,1,1,Chicago,IL,14,False,undetermined,Foot,1,False
1862,2016-11-25,2016,0,1,37,1,1,Chicago,IL,14,False,attack,Not fleeing,0,False
1863,2016-11-25,2016,0,1,23,1,1,Hattiesburg,MS,25,False,attack,Other,1,False
1864,2016-11-25,2016,0,0,26,1,2,Tucson,AZ,3,False,other,Not fleeing,0,True
1865,2016-11-26,2016,0,0,20,1,2,Surprise,AZ,3,False,attack,Car,1,True
1866,2016-11-27,2016,0,1,59,1,5,Naples,ME,21,False,attack,Not fleeing,0,False
1867,2016-11-27,2016,0,1,33,1,1,Chicago,IL,14,False,attack,Foot,1,False
1868,2016-11-27,2016,0,1,48,1,1,Baton Rouge,LA,18,False,attack,Not fleeing,0,False
1869,2016-11-27,2016,1,1,50,1,5,Olathe,KS,16,False,attack,Not fleeing,0,False
1870,2016-11-28,2016,0,1,18,1,4,Columbus,OH,35,False,attack,Not fleeing,0,False
1871,2016-11-28,2016,0,1,23,1,2,Los Angeles,CA,4,False,undetermined,Foot,1,False
1872,2016-11-28,2016,0,0,41,1,1,Hickory,NC,27,False,other,Car,1,False
1873,2016-11-29,2016,0,1,41,1,5,Lynn,MA,19,False,other,Not fleeing,0,False
1874,2016-11-29,2016,0,1,55,1,5,Friendswood,TX,43,False,other,Car,1,True
1875,2016-11-29,2016,0,1,29,1,5,Avon,IN,15,True,other,Not fleeing,0,False
1876,2016-11-29,2016,0,1,31,1,5,Iva,SC,40,False,other,Foot,1,False
1877,2016-11-30,2016,0,1,25,1,1,Kansas City,MO,24,False,other,Not fleeing,0,False
1878,2016-12-01,2016,0,1,38,1,1,Tacoma,WA,47,False,attack,Not fleeing,0,False
1879,2016-12-01,2016,0,1,37,1,2,Tucson,AZ,3,False,attack,Not fleeing,0,False
1880,2016-12-01,2016,0,1,83,1,5,Dover,AR,2,False,attack,Not fleeing,0,False
1881,2016-12-02,2016,0,1,22,1,5,Simpsonsville,KY,17,False,other,Not fleeing,0,False
1882,2016-12-02,2016,0,1,33,1,5,Tuscumbia,AL,1,False,attack,Not fleeing,0,False
1883,2016-12-02,2016,0,1,36,1,5,Las Cruces,NM,32,True,undetermined,Not fleeing,0,False
1885,2016-12-04,2016,0,1,26,1,0,Hudson,OH,35,False,other,Foot,1,False
1886,2016-12-04,2016,0,1,29,1,1,Elkhart,IN,15,False,attack,Car,1,False
1887,2016-12-06,2016,0,1,55,1,5,Hutchinson,KS,16,False,attack,Not fleeing,0,False
1888,2016-12-06,2016,0,1,47,1,5,Orange City,FL,9,False,attack,Not fleeing,0,False
1889,2016-12-06,2016,0,1,52,1,5,Portland,OR,37,False,attack,Not fleeing,0,False
1890,2016-12-06,2016,1,1,49,1,5,Fruitland Park,FL,9,False,attack,Other,1,False
1891,2016-12-07,2016,0,1,37,1,5,Dallas,TX,43,False,undetermined,Not fleeing,0,False
1892,2016-12-07,2016,0,1,37,1,1,Houston,TX,43,False,attack,Not fleeing,0,False
1893,2016-12-07,2016,0,1,36,1,5,Sioux City,IA,12,False,other,Not fleeing,0,False
1895,2016-12-07,2016,1,1,31,1,1,Fayetteville,NC,27,False,other,Not fleeing,0,True
1897,2016-12-09,2016,0,0,30,1,4,Keaau,HI,11,False,other,Not fleeing,0,False
1898,2016-12-09,2016,0,1,37,1,5,Leland,NC,27,False,attack,Not fleeing,0,False
1899,2016-12-09,2016,0,1,35,1,5,Forks Township,PA,38,True,other,Not fleeing,0,False
1900,2016-12-10,2016,0,1,35,1,1,Sumter,SC,40,False,attack,Foot,1,True
1901,2016-12-10,2016,0,1,36,1,5,Greenwood,IN,15,False,other,Not fleeing,0,True
1902,2016-12-11,2016,0,0,39,1,5,Fairmont,WV,49,False,other,Not fleeing,0,False
1903,2016-12-11,2016,0,1,30,1,2,Laredo,TX,43,False,attack,Not fleeing,0,False
1904,2016-12-11,2016,0,1,44,0,5,Bullhead City,AZ,3,True,attack,Not fleeing,0,False
1905,2016-12-11,2016,0,1,24,1,5,Medicine Lodge,KS,16,False,attack,Not fleeing,0,False
1906,2016-12-11,2016,1,1,53,1,5,York,NE,29,True,other,Not fleeing,0,False
1907,2016-12-12,2016,0,0,73,1,2,Bakersfield,CA,4,False,other,Not fleeing,0,False
1908,2016-12-12,2016,0,1,31,1,5,Fort Valley,GA,10,False,attack,Not fleeing,0,False
1909,2016-12-12,2016,0,1,28,1,1,Philadelphia,PA,38,False,attack,Not fleeing,0,False
1910,2016-12-13,2016,0,1,18,1,1,Baltimore,MD,20,False,attack,Not fleeing,0,False
1911,2016-12-13,2016,1,1,32,1,1,Hampton,GA,10,True,other,Not fleeing,0,False
1912,2016-12-15,2016,1,1,60,1,5,Hacienda Heights,CA,4,False,attack,Not fleeing,0,False
1914,2016-12-17,2016,0,1,48,1,5,Arlington,TN,42,False,undetermined,Not fleeing,0,False
1915,2016-12-17,2016,0,1,33,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,False
1916,2016-12-17,2016,0,1,44,1,3,Everett,WA,47,False,other,Not fleeing,0,False
1917,2016-12-18,2016,0,1,20,1,1,Los Angeles,CA,4,False,undetermined,Foot,1,False
1918,2016-12-18,2016,0,1,37,1,5,Ridgefield,WA,47,False,other,Not fleeing,0,False
1919,2016-12-18,2016,0,1,72,1,5,Tulsa,OK,36,True,attack,Not fleeing,0,False
1920,2016-12-19,2016,0,1,52,1,5,Granite Falls,NC,27,False,undetermined,Not fleeing,0,False
1922,2016-12-20,2016,0,1,46,1,2,Pharr,TX,43,False,other,Not fleeing,0,False
1925,2016-12-21,2016,0,1,25,1,5,Burns Flat,OK,36,False,attack,Other,1,False
1927,2016-12-21,2016,0,0,38,1,2,Reno,NV,33,False,attack,Car,1,False
1930,2016-12-21,2016,0,1,27,1,5,Saraland,AL,1,False,attack,Not fleeing,0,False
1931,2016-12-21,2016,0,1,24,1,1,Coalinga,CA,4,False,attack,Not fleeing,0,False
1932,2016-12-22,2016,0,1,19,1,1,Capitol Heights,MD,20,False,attack,Not fleeing,0,False
1935,2016-12-23,2016,1,1,31,1,5,Bend,OR,37,True,undetermined,Not fleeing,0,False
1936,2016-12-24,2016,0,1,18,1,1,Charlotte,NC,27,False,undetermined,Not fleeing,0,False
1937,2016-12-24,2016,0,1,53,0,5,Lake Wales,FL,9,False,other,Not fleeing,0,False
1939,2016-12-24,2016,0,1,48,1,0,Pico Rivera,CA,4,True,attack,Not fleeing,0,False
1940,2016-12-25,2016,0,1,29,1,1,Washington,DC,7,False,other,Not fleeing,0,True
1941,2016-12-25,2016,0,1,30,1,5,King City,OR,37,True,attack,Car,1,False
1943,2016-12-25,2016,0,1,61,1,5,Middleburg,FL,9,True,attack,Not fleeing,0,False
1945,2016-12-27,2016,0,1,71,0,5,Pearland,TX,43,False,attack,Not fleeing,0,False
1946,2016-12-27,2016,0,1,41,1,2,North Riverside,IL,14,False,attack,Not fleeing,0,False
1947,2016-12-27,2016,0,1,36,1,5,Campbellton,TX,43,False,attack,Other,1,False
1948,2016-12-28,2016,0,1,28,1,5,Spring Hill,TN,42,False,undetermined,Not fleeing,0,False
1950,2016-12-30,2016,0,1,21,1,1,Miami,FL,9,False,other,Car,1,False
1953,2016-12-31,2016,0,1,46,1,5,Loxahatchee,FL,9,True,attack,Not fleeing,0,False
1954,2016-12-31,2016,0,1,32,1,5,Huntingdon County,PA,38,False,attack,Other,1,False
1955,2016-12-31,2016,1,0,33,1,5,Mankato,MN,23,False,attack,Not fleeing,0,False
1956,2017-01-01,2017,0,1,42,1,5,Springfield,OH,35,False,other,Not fleeing,0,False
1957,2017-01-01,2017,0,1,17,1,1,Villa Park,IL,14,True,other,Not fleeing,0,False
1958,2017-01-01,2017,0,1,35,1,5,Woodstock,GA,10,False,attack,Car,1,False
1959,2017-01-01,2017,0,1,23,1,2,Houston,TX,43,False,attack,Foot,1,False
1960,2017-01-01,2017,0,0,21,1,1,Allen,TX,43,False,attack,Car,1,False
1961,2017-01-01,2017,1,1,44,1,1,Springfield,MO,24,True,attack,Foot,1,False
1962,2017-01-03,2017,0,1,53,1,5,Gilmer,TX,43,True,attack,Not fleeing,0,True
1963,2017-01-03,2017,1,1,63,1,1,Brooklyn,NY,34,True,other,Not fleeing,0,False
1964,2017-01-04,2017,0,1,18,1,5,Brooklyn,NY,34,False,attack,Foot,1,False
1965,2017-01-04,2017,0,1,51,1,1,Pomona,CA,4,False,attack,Foot,1,False
1966,2017-01-04,2017,0,1,64,1,5,Lancaster,KY,17,False,attack,Not fleeing,0,False
1967,2017-01-04,2017,0,1,45,1,5,English,IN,15,False,attack,Car,1,False
1968,2017-01-05,2017,0,1,20,1,2,Dinuba,CA,4,False,attack,Not fleeing,0,False
1969,2017-01-05,2017,0,1,41,1,5,Monteagle,TN,42,True,attack,Not fleeing,0,False
1970,2017-01-06,2017,0,1,23,1,5,Sharon,PA,38,True,other,Not fleeing,0,False
1971,2017-01-06,2017,0,1,32,1,1,Deerfield,IL,14,False,attack,Other,1,False
1972,2017-01-07,2017,0,1,25,1,5,Princeton,WV,49,False,other,Car,1,False
1973,2017-01-07,2017,0,1,42,1,5,Fairland,OK,36,False,attack,Other,1,False
1974,2017-01-07,2017,0,0,41,1,5,Elkridge,MD,20,True,attack,Not fleeing,0,False
1975,2017-01-07,2017,0,0,31,1,2,Northglenn,CO,5,True,other,Not fleeing,0,False
1976,2017-01-07,2017,0,1,50,1,2,Independence,MO,24,True,attack,Not fleeing,0,False
1977,2017-01-07,2017,0,1,38,1,2,Albuquerque,NM,32,False,other,Not fleeing,0,False
1978,2017-01-08,2017,0,1,44,1,5,Cumming,GA,10,True,other,Not fleeing,0,False
1979,2017-01-09,2017,0,0,38,1,1,Phoenix,AZ,3,False,other,Foot,1,True
1980,2017-01-09,2017,0,1,21,1,1,St. Louis,MO,24,False,attack,Car,1,False
1981,2017-01-10,2017,0,1,32,1,5,Los Angeles,CA,4,False,other,Not fleeing,0,False
1982,2017-01-10,2017,1,0,23,1,1,Reagan,TN,42,False,attack,Not fleeing,0,False
1983,2017-01-11,2017,0,1,41,1,5,Austin,MN,23,False,undetermined,Not fleeing,0,False
1984,2017-01-11,2017,0,1,41,1,4,Lake Elsinore,CA,4,False,attack,Other,1,False
1985,2017-01-11,2017,0,1,38,1,2,Camden,NJ,31,False,attack,Not fleeing,0,False
1986,2017-01-12,2017,0,1,54,1,5,Ocala,FL,9,True,other,Not fleeing,0,False
1987,2017-01-12,2017,0,1,20,1,3,Vineland,MN,23,False,attack,Not fleeing,0,False
1988,2017-01-12,2017,0,1,26,1,5,Pearisburg,VA,45,True,attack,Not fleeing,0,False
1989,2017-01-13,2017,0,0,29,1,4,Kahuku,HI,11,False,other,Car,1,False
1990,2017-01-14,2017,0,1,47,1,5,Austin,TX,43,False,attack,Foot,1,False
1991,2017-01-14,2017,1,1,28,1,1,New York,NY,34,False,attack,Not fleeing,0,False
1992,2017-01-15,2017,0,1,48,1,5,Azusa,CA,4,False,attack,Not fleeing,0,False
1993,2017-01-15,2017,0,1,34,1,1,Chicago,IL,14,False,attack,Foot,1,False
1994,2017-01-15,2017,1,1,37,0,0,Long Beach,CA,4,True,other,Not fleeing,0,False
1995,2017-01-15,2017,1,1,33,1,5,Spokane,WA,47,False,other,Foot,1,True
1996,2017-01-16,2017,0,1,36,1,5,Tyrone,GA,10,False,attack,Other,1,False
1997,2017-01-16,2017,0,1,43,1,5,Fulton,KY,17,False,other,Not fleeing,0,False
1998,2017-01-16,2017,1,1,32,1,0,Herndon,VA,45,False,attack,Not fleeing,0,False
1999,2017-01-17,2017,0,1,29,1,5,Soddy-Daisy,TN,42,True,attack,Car,1,False
2000,2017-01-17,2017,0,1,39,1,2,Twentynine Palms,CA,4,False,attack,Not fleeing,0,False
2001,2017-01-18,2017,0,1,40,1,5,Watts,OK,36,False,attack,Not fleeing,0,False
2002,2017-01-18,2017,0,0,21,0,5,Dallas,TX,43,False,other,Car,1,True
2003,2017-01-18,2017,0,1,50,1,5,Los Angeles,CA,4,False,other,Car,1,False
2004,2017-01-18,2017,0,1,19,1,1,Gary,IN,15,False,attack,Car,1,False
2005,2017-01-18,2017,0,1,28,1,3,Grand Forks,ND,28,False,attack,Not fleeing,0,False
2006,2017-01-18,2017,1,1,16,1,2,Salinas,CA,4,False,other,Not fleeing,0,True
2007,2017-01-19,2017,0,1,49,1,5,Woodford,VA,45,True,other,Not fleeing,0,False
2008,2017-01-19,2017,0,1,44,1,2,Fritch,TX,43,False,attack,Foot,1,False
2009,2017-01-19,2017,1,1,25,1,5,Florissant,MO,24,True,attack,Not fleeing,0,False
2010,2017-01-20,2017,0,1,39,1,5,Gainesville,FL,9,True,attack,Not fleeing,0,False
2011,2017-01-21,2017,0,1,44,1,1,Greenville,MS,25,False,attack,Not fleeing,0,False
2012,2017-01-21,2017,1,1,50,1,5,Jean,NV,33,True,attack,Not fleeing,0,False
2013,2017-01-22,2017,0,1,57,1,5,Waldoboro,ME,21,False,attack,Not fleeing,0,False
2014,2017-01-22,2017,0,1,57,1,1,Pittsburgh,PA,38,False,attack,Not fleeing,0,False
2015,2017-01-22,2017,0,1,33,1,2,Carson,CA,4,False,other,Not fleeing,0,False
2016,2017-01-23,2017,0,1,21,1,2,Vallejo,CA,4,False,attack,Not fleeing,0,True
2017,2017-01-23,2017,0,1,52,1,5,Brooklet,GA,10,False,attack,Foot,1,False
2018,2017-01-23,2017,0,0,27,1,5,Springfield,IL,14,True,attack,Not fleeing,0,True
2019,2017-01-23,2017,0,1,60,1,5,Wilmington,DE,8,True,other,Not fleeing,0,False
2020,2017-01-23,2017,1,1,25,1,1,Kenner,LA,18,True,other,Not fleeing,0,False
2021,2017-01-24,2017,0,1,34,1,2,Atascadero,CA,4,False,other,Not fleeing,0,False
2022,2017-01-24,2017,0,0,22,1,5,Sugar Creek,MO,24,False,other,Car,1,False
2023,2017-01-24,2017,0,1,26,1,1,New Orleans,LA,18,False,attack,Car,1,True
2024,2017-01-24,2017,0,1,27,1,2,Bakersfield,CA,4,False,attack,Other,1,False
2025,2017-01-24,2017,0,1,29,1,2,Las Cruces,NM,32,True,attack,Foot,1,True
2026,2017-01-24,2017,0,0,30,1,5,Algoma Township,MI,22,True,attack,Not fleeing,0,False
2027,2017-01-24,2017,0,1,32,1,2,Kuna,ID,13,False,attack,Car,1,False
2028,2017-01-24,2017,1,1,18,1,2,Lancaster City,PA,38,False,attack,Not fleeing,0,False
2029,2017-01-25,2017,0,0,37,1,5,Oxford,AL,1,True,attack,Car,1,False
2030,2017-01-25,2017,0,1,54,1,1,Southaven,MS,25,False,attack,Not fleeing,0,False
2031,2017-01-25,2017,0,1,50,1,5,Millston,WI,48,True,attack,Not fleeing,0,True
2032,2017-01-26,2017,0,1,28,1,2,Charlotte,NC,27,False,other,Car,1,False
2033,2017-01-26,2017,0,1,59,1,5,Overlea,MD,20,True,attack,Not fleeing,0,True
2034,2017-01-26,2017,0,1,24,1,1,Atlanta,GA,10,False,other,Car,1,True
2035,2017-01-26,2017,0,1,34,1,5,Madison Township,OH,35,False,other,Not fleeing,0,False
2036,2017-01-27,2017,0,1,25,1,2,Alhambra,CA,4,True,attack,Not fleeing,0,True
2037,2017-01-28,2017,0,1,25,1,2,Fort Stockton,TX,43,False,attack,Car,1,False
2038,2017-01-28,2017,0,1,17,1,1,Des Moines,WA,47,False,attack,Not fleeing,0,False
2039,2017-01-28,2017,0,1,48,1,5,Eau Claire,WI,48,True,attack,Not fleeing,0,False
2040,2017-01-28,2017,0,1,45,1,5,Apache Junction,AZ,3,False,attack,Not fleeing,0,False
2042,2017-01-29,2017,0,0,18,1,2,Santa Ana,CA,4,False,other,Foot,1,False
2043,2017-01-30,2017,0,1,50,1,1,Kiowa,OK,36,False,other,Not fleeing,0,False
2044,2017-01-30,2017,0,1,36,1,5,Lynnwood,WA,47,True,other,Not fleeing,0,False
2045,2017-01-30,2017,1,1,45,1,2,Fresno,CA,4,True,attack,Not fleeing,0,False
2046,2017-01-30,2017,1,1,42,1,5,Modesto,CA,4,False,other,Not fleeing,0,False
2047,2017-01-31,2017,1,1,37,1,1,Hollywood,CA,4,True,attack,Not fleeing,0,False
2048,2017-02-01,2017,0,0,23,1,1,Arlington,TX,43,False,attack,Car,1,False
2049,2017-02-01,2017,0,0,31,1,1,Highland,CA,4,False,attack,Car,1,False
2050,2017-02-02,2017,0,1,26,1,5,Geneva,WI,48,False,other,Not fleeing,0,False
2051,2017-02-02,2017,0,1,57,1,5,Orange Park,FL,9,False,other,Not fleeing,0,False
2052,2017-02-02,2017,0,1,18,1,2,Wichita Falls,TX,43,False,undetermined,Not fleeing,0,False
2053,2017-02-03,2017,0,1,27,1,2,Olympic Valley,CA,4,False,attack,Car,1,False
2054,2017-02-03,2017,0,1,41,1,0,Panhandle,TX,43,False,attack,Not fleeing,0,False
2055,2017-02-03,2017,0,1,33,1,5,Hickory,NC,27,False,attack,Not fleeing,0,True
2056,2017-02-03,2017,0,1,22,1,1,Rowland,NC,27,False,attack,Car,1,False
2057,2017-02-03,2017,0,1,38,1,5,Grafton,WV,49,False,attack,Not fleeing,0,False
2058,2017-02-03,2017,0,0,26,1,2,Forest Park,IL,14,False,other,Car,1,False
2059,2017-02-03,2017,0,1,45,1,5,Irving,TX,43,False,other,Not fleeing,0,False
2060,2017-02-04,2017,0,1,68,1,1,Kansas City,MO,24,False,attack,Not fleeing,0,False
2061,2017-02-04,2017,0,1,56,1,5,DeLand,FL,9,True,attack,Not fleeing,0,False
2062,2017-02-04,2017,0,0,23,1,2,Moultrie,GA,10,False,other,Not fleeing,0,False
2063,2017-02-05,2017,0,0,45,1,1,Fremont,CA,4,True,attack,Not fleeing,0,False
2064,2017-02-05,2017,0,1,41,1,1,Englewood,OH,35,True,attack,Not fleeing,0,True
2065,2017-02-05,2017,0,0,33,1,2,Pueblo,CO,5,False,other,Not fleeing,0,True
2066,2017-02-06,2017,0,1,22,1,1,Jacksonville,FL,9,False,attack,Not fleeing,0,False
2067,2017-02-06,2017,0,1,50,1,1,Commerce City,CO,5,True,attack,Not fleeing,0,False
2068,2017-02-06,2017,1,1,52,1,2,Santa Monica,CA,4,True,attack,Foot,1,False
2069,2017-02-07,2017,0,1,35,1,5,Mt. Pleasant,TN,42,True,attack,Car,1,False
2070,2017-02-07,2017,0,1,18,1,1,Baltimore,MD,20,False,other,Other,1,True
2071,2017-02-07,2017,0,1,34,1,5,Howland Township,OH,35,False,attack,Not fleeing,0,False
2072,2017-02-07,2017,0,0,51,1,5,Richmond,KY,17,False,other,Not fleeing,0,False
2073,2017-02-07,2017,1,1,18,1,5,Jackson County,AL,1,False,other,Not fleeing,0,False
